id;title;author;author_id;publisher;publisher_id;date;pubPlace;pubPlace_id;pages;stamp
Moreau1848_GBOOKS;Lettre d'un abbé à Mademoiselle.;;;;;1649;Sans Lieu;;8;False
Moreau1816_MAZ;Lettre burlesque à Mazarin.;;;;;1649;Sans Lieu;;8;True
Moreau1891_GBOOKS;Lettre d'un Picard à son ami, contenant tout ce qui s'est fait et passé du depuis le séjour du Roi en la province de Picardie.;;;;;1649;Sans Lieu;;8;False
Moreau1879_GBOOKS;Lettre d'un gentilhomme romain à un François, contenant les discours que tiennent les politiques étrangers, du gouvernement de la France, et comme ils connoissent que ses afflictions ne viennent que des trahisons de ses ministres, nouvellement et fidèlement traduite d'italien en françois.;;;;;1649;Sans Lieu;;8;False
Moreau1850_GBOOKS;Lettre d'un astrologue à monseigneur le duc de Longueville sur l'heureuse naissance du prince son fils, et les remercîments de l'État.;;;;;1649;Sans Lieu;;3;False
Moreau2suppl1_MAZ;À Mazarin, sonnet.;;;;;1649;Sans Lieu;;1;False
Moreau1677_GALL;Illustre (l') barbe D. C., en vers burlesques.;;;;;1649;Sans Lieu;;4;False
Moreau1688_GBOOKS;Imprécations sur les langues endiablées du temps.;;;;;1649;Sans Lieu;;7;False
Moreau2384_MAZ;Manifeste des bons François contre Jules Mazarin, perturbateur du repos public, ennemi du roi et de son État, exhortant tous les bons François de (sic) suivre et protéger ceux qui n'ont point dessein (que) de remettre le roi dans son autorité accoutumée, par la décision de trois points, qui sont le service du roi, le bien public et l'exemption de la tyrannie.;;;;;1649;Sans Lieu;;8;True
Moreau2324_GBOOKS;Logements (les) de la cour à Saint-Germain-en Laye.;;;;;1649;Sans Lieu;;6;False
Moreau3349_MAZ;Rendez-vous (le) d'un soldat congédié, rencontré avec des filoux.;;;;;1649;Sans Lieu;;7;False
Moreau2466_GALL;Micarême (la) des harengères, ou leur Entretien sur les affaires de l'État.;;;;;1649;Sans Lieu;;7;False
Moreau2401_GBOOKS;Manifeste pour messieurs du Parlement contre Jules Mazarin, perturbateur du repos public, ennemi du roi et de son État, exhortant tous les bons François de suivre et protéger ceux qui n'ont point d'autre dessein (que) de remettre le roi dans son autorité accoutumée par la décision de trois points, qui sont le service du roi, le bien public et l'exemption de la tyrannie.;;;;;1649;Sans Lieu;;8;True
Moreau2484_MAZ;Mission (la) des partisans à ce qu'ils méritent.;;;;;1649;Sans Lieu;;4;True
Moreau2456_MAZ;Mercuriade (la), ou l'Ajournement personnel envoyé à Mazarin par le cardinal de Richelieu, en vers burlesques.;;;;;1649;Sans Lieu;;8;False
Moreau2434_GALL;"Mazarin (le) portant la hotte dit : J'ai bon dos; je porterai bien tout.";;;;;1649;Sans Lieu;;7;True
Moreau2423_GBOOKS;Mauvais (le)temps passé, ou le Ministère de Mazarin.;;;;;1649;Sans Lieu;;8;True
Moreau2432_GBOOKS;Mazarin dans Amiens.;;;;;1649;Sans Lieu;;11;True
Moreau2426_GBOOKS;Maximes héroïques de saint Louis, au roi et à la reine régente.;;;;;1649;Sans Lieu;;10;False
Moreau2440_MAZ;Méditations du cardinal Mazarin, données au public par son sécrétaire, L. F., avec l'oraison qu'il a composée pour la réciter quand il sera sur l'échafaud.;;;;;1649;Sans Lieu;;7;True
Moreau2490_MAZ;Monologue, ou Entretien de Mazarin sur sa bonne et sa mauvaise fortune, en vers burlesques.;;;;;1649;Sans Lieu;;8;True
Moreau2465_GBOOKS;Métiers (les) de la cour.;;;;;1649;Sans Lieu;;7;False
Moreau689_GALL;Chasse (la) aux loups et aux renards, ou la Fin d’aise des maltotiers, en vers burlesques.;;;;;1649;Sans Lieu;;7;True
Moreau651_GBOOKS;Catéchisme des courtisans de la cour de Mazarin.;;;;;1649;Sans Lieu;;8;True
Moreau647_GBOOKS;Catalogue des partisans, ensemble leurs généalo- gles , sur lesquels on peut et on doit agir pour la con- tribution aux dépenses de la guerre présente;;;;;1649;Sans Lieu;;20;False
Moreau684_GBOOKS;Chants rovaux sur l’Éminence et les partisans.;;;;;1649;Sans Lieu;;10;False
Moreau665_GBOOKS;Célèbre (le) Festin des mouchards , en vers burlesques.;;;;;1649;Sans Lieu;;8;True
Moreau4059_GBOOKS;Voix (la) du peuple de Provence contre les armes de monsieur le comte d'Alais.;;;;;1649;Sans Lieu;;20;True
Moreau4063_GALL;Voyage (le) des justes en Italie et autres lieux.;;;;;1649;Sans Lieu;;3;True
Moreau4003_GBOOKS;Vérité (la) sans fard.;;;;;1649;Sans Lieu;;7;True
Moreau4035_GALL;Visages (les) qui se démonte (sic) en la cour espagnole et italienne.;;;;;1649;Sans Lieu;;12;True
Moreau4062_GBOOKS;Voyage (le) de Théophraste Renaudot, gazetier, à la cour.;;;;;1649;Sans Lieu;;8;False
Moreau997_GBOOKS;Demandes des princes et seigneurs qui ont pris les armes avec le parlement et peuple de Paris.;;;;;1649;Sans Lieu;;8;True
Moreau995_GALL;Délogement de la discorde, sans trompettes. Vers burlesques.;;;;;1649;Sans Lieu;;8;True
Moreau1160_GBOOKS;Diverses pièces de ce qui s'est passé à Saint-Germain-en-Laye, le 23 janvier 1649 et suivants.;;;;;1649;Sans Lieu;;20;False
Moreau1177_MAZ;Échelle (l’) des partisans, en vers burlesques.;;;;;1649;Sans Lieu;;15;True
Moreau1533_GBOOKS;Gueuserie (la) de la cour.;;;;;1649;Sans Lieu;;16;False
Moreau1515_MAZ;Grande et merveilleuse prédiction touchant les affaires du temps présent, et même de ce qui peut arriver dans le cours de cette présente année 1650, tirées (sic) des Centuries de Nostradamus.;;;;;1649;Sans Lieu;;2;False
Moreau1288_GBOOKS;Estendart (l') de la liberté publique.;;;;;1649;Sans Lieu;;11;True
Moreau1202_GALL;Élégie sur la jalousie des culs de la cour.;;;;;1649;Sans Lieu;;7;True
Moreau1253_GBOOKS;Entretiens (les) du roi à Saint-Germain.;;;;;1649;Sans Lieu;;8;True
Moreau1220_GBOOKS;Enigmes sur le Te Deum qu’on a chanté pour la paix.;;;;;1649;Sans Lieu;;7;False
Moreau2923_GALL;Propriétés (les) diaboliques D. C.;;;;;1649;Sans Lieu;;7;True
Moreau2986_GBOOKS;"Recit de ce qui s'est passé à la conference de Ruel ; où se void le sujet du retardement de la paix, causé par Mazarin. Avec la plainte par luy faite à ses confidens. En vers burrelesques.";;;;;1649;Sans Lieu;;8;False
Socard77_MAZ;Sentence bvrlesqve;;;;;1649;Sans Lieu;;8;False
Moreau3035-i_MAZ;Recueil de diverses pièces curieuses de ce temps, sur l'impritné à Paris.;;;;;1649;Sans Lieu;;1;True
Moreau3041_MAZ;Recueil de plusieurs pièces curieuses imprimées depuis l'enlèvement fait de la personne du roi, le 6 janvier 1649, jusques à la paix qui fut publiée le 2ᵉ jour d'avril de la même année, et autres choses remarquables arrivées depuis ce temps jusques à l'heureux retour de Sa Majesté dans sa bonne ville de Paris, qui fut le 18ᵉ jour d'août 1649.;;;;;1649;Sans Lieu;;1;True
Moreau3040_MAZ;Recueil de plusieurs pièces curieuses contre le cardinal Mazarin, imprimées depuis l'enlèvement qu'il fit de la personne du roi, le 6 janvier 1649, jusques à la paix qui fut publiée le 2ᵉ jour d'avril de la même année, et autres choses remarquables arrivées durant les trois mois que ce ministre étranger a allumé la guerre contre le Parlement, le peuple de Paris et autres bons François.;;;;;1649;Sans Lieu;;1;True
Moreau3042_MAZ;Recueil de plusieurs pièces curieuses tant en prose qu'en vers, imprimées depuis l'enlèvement fait de la personne du roi, le 6 janvier 1649, jusques à la paix qui fut publiée le 2ᵉ jour d'avril de la même année, et autres choses remarquables arrivées depuis ce temps là jusques à présent, lesquelles serviront beaucoup à la connoissance de l'histoire.;;;;;1649;Sans Lieu;;1;True
Moreau3016_GBOOKS;Recit veritable de tout ce qui s'est fait au procez du roy de la Grand' Bretagne : son arrest, et la maniere de son execution. Avec la harangue faite par sadite Majesté sur l'eschaffaut. Traduit d'anglois en françois, par J. Ango interprette de ladite langue, sur l'imprimé à Londres, par François Coles. ;;;;;1649;Sans Lieu;;16;False
Moreau2068_GBOOKS;Lettre dernière envoyée à la reine par les bourgeois de Paris.;;;;;1649;Sans Lieu;;7;True
Moreau28_GBOOKS;Actions de grâces de toute la France à monseigneur le prince de Condé, touchant son consentement à la paix, fait par un Bourguignon;;;;;1649;Sans Lieu;;8;False
Moreau95_GBOOKS;Antirequête (l) civile.;;;;;1649;Sans Lieu;;8;False
Moreau37_GALL;Adieu (l’) de Jules Mazarin à la France, à Paris et à messieurs du Parlement.;;;;;1649;Sans Lieu;;7;True
Moreau21_GALL;L'achat de Mazarin, en vers burlesques.;;;;;1649;Sans Lieu;;11;True
Moreau13_GALL;A un ministre d’État sur les œufs;;;;;1649;Sans Lieu;;7;True
Moreau1799_GALL;Lamentations d'un procureur vuidant les sacs de son étude, et le reconfort qu'il reçut de sa femme, en vers burlesques.;;;;;1649;Sans Lieu;;8;True
Moreau68_GALL;Ambassade de la bonne paix générale, avec un combat contre ceux qui publient un faux repos et par conséquent la méchante guerre.;Davenne, François;isni:0000000081559834;Vivenay, Nicolas (Atelier de);isni:0000000121408134;1650;Sans Lieu;;16;True
Moreau153_MAZ;Arrêt de la cour des Aydes, obtenu par monsieur le procureur général par lequel défenses sont faites d'exécuter des prétendus mandements, donnés à Stenay au préjudice des commissions des tailles et ordres du roi.;;isni:0000000115476931;;isni:0000000123698534;1650;Sans Lieu;;4;False
Moreau1849_GBOOKS;Lettre d'un ami de monsieur le duc d'Épernon contre les Remontrances du Parlement de Bordeaux, du mois d'août (23), 1650.;La Valette, Bernard de Nogaret de;isni:0000000061333950;;;1650;Sans Lieu;;56;False
Moreau2020_GBOOKS;Lettre de monsieur le duc d'Épernon à un de messieurs du Parlement de Paris, avec la Réponse.;Nogaret de La Vallette (De), Bernard;isni:0000000061333950;;;1650;Sans Lieu;;31;True
Moreau2040_GBOOKS;"Lettre de monsieur Servient (sic), plénipotentiaire de France, adressée à chacune des Provinces Unies ès Pays-Bas séparément, excepté la Hollande. On trouve à la suite la Réponse à la Lettre écrite par M . Servient à chacune des sept Provinces-Unies, excepté la Hollande; ladite réponse est faite par un ami et confident dudit sieur Servient, par forme d'avis.""";Servien, Abel;isni:0000000061366576;;;1650;Sans Lieu;;64;True
Moreau1452-ii_MAZ;Frondeur (le) désintéressé.;Laffemas, Laurent de;isni:0000000063037063;;;1650;Sans Lieu;;8;False
Moreau471_GALL;Avis à la reine d’Angleterre et à la France, pour servir de réponse à l'auteur qui en a représenté l'aveuglement.;Davenne, François;isni:0000000081559834;;;1650;Sans Lieu;;7;True
Moreau730_GALL;Conclusions proposées par la reinc régente à messieurs du parlement et à ses sujets, tant pour chercher les moyens de la générale paix, afin de bannir du royaume mille particulières guerres, que pour instruire à fond le procès des princes.;Davenne, François;isni:0000000081559834;;;1650;Sans Lieu;;24;True
Moreau560_GALL;Balance (la) stable de la véritable Fronde;Davenne, François;isni:0000000081559834;;;1650;Sans Lieu;;7;True
Moreau858_GALL;De la puissance qu’ont les rois sur les peuples, et du pouvoir des peuples sur les rois.;Davenne, François;isni:0000000081559834;;;1650;Sans Lieu;;20;True
Moreau2250_GALL;Lettre particulière de cachet envoyée par la reine régente à messieurs du Parlement, ensemble la réponse à plusieurs choses couchées dans la Lettre (ou Exhortation, etc.) envoyée au maréchalde Turenne, et aux Avis donnés aux Flamands.;Davenne, François;isni:0000000081559834;;;1650;Sans Lieu;;36;True
Moreau1759_GALL;Journal des délibérations tenues en Parlement, toutes les chambres assemblées, et à l'hôtel d'Orléans, depuis le 5 août 1650 jusques à présent (9 août), où ont assisté monseigneur le duc d'Orléans, messieurs de Beaufort, de Brissac, de Lhospital et le coadjuteur, touchant l'éloignement du cardinal Mazarin, la guerre de Bordeaux et l'affaire de messieurs les princes, avec les ha rangues faites sur ce sujet par messieurs les présidents et conseillers, et les arrêts donnés en conséquence.;Davenne, François;isni:0000000081559834;;;1650;Sans Lieu;;17;True
Moreau1954_MAZ;Lettre de madame la princesse douairière de Condé présentée à la reine régente, contenant tous les moyens dont le cardinal Mazarin s'est servi pour empêcher la paix, pour ruiner le Parlement et le peuple de Paris, pour tâcher de perdre M. le duc de Beaufort, M. le coadjuteur, M. de Brousselles ( sic ) et M. le président Charton par l'assassinat supposé contre la personne de M. le Prince, et pour emprisonner messieurs les princes de Condé et de Conty et M. le duc de Longueville.;Condé, Charlotte-Marguerite de Montmorency;isni:0000000106554782;;;1650;Sans Lieu;;1;True
Moreau1751_GBOOKS;"Journal de la Lettre de M. la princesse douairiere de Condé, presentée à la Reyne regente. Contenant tous les moyens dont le cardinal Mazarin s'est servy pour empescher la paix, ruyner le Parlement & le peuple de Paris ; pour tâcher de perdre monsieur le duc de Beaufort, monsieur le coadjuteur, monsieur de Brousselles, & monsieur le president Charton ; par l'assassinat supposè contre la personne de monseigneur le Prince, & pour la detention de messieurs les princes.";Montmorency (De), Charlotte-Marguerite;isni:0000000106554782;;;1650;Sans Lieu;;57;True
Moreau124_GALL;Apologie pour Malefas.;Hay du Chastel, Paul;isni:0000000108985527;;;1650;Sans Lieu;;11;True
Moreau1951_GBOOKS;Lettre de madame la princesse de Condé à la reine.;Maillé-Brézé (De), Claire-Clémence;isni:0000000118756621;;;1650;Sans Lieu;;3;True
Moreau465-ii_MAZ;Aveuglement de la France depuis la minorité.;Du Bosc de Montandré, Claude;isni:0000000121002759;;;1650;Sans Lieu;;31;True
Moreau465-i_MAZ;Aveuglement de la France depuis la minorité.;Du Bosc de Montandré, Claude;isni:0000000121002759;;;1650;Sans Lieu;;31;True
Moreau763_MAZ;"Conseiller (le) d'État sans fourbe, raisonnant sur le choix du Hâvre-de-Grâce pour la détention des princes, et concluant qu’il ne butte qu'à la ruine de l’autorité de Son Altesse Royale, au rétablissement de la tyrannie de Mazarin et à la perte plus assurée de ces illustres, et sur le voyage de Mazarin sans la compagnie du roi, et tirant ensuite plusieurs conséquences au grand désavantage de cet État. Legite sapientes; vestro enim sale conditur hoc embamma. SAL., Prov., I, 1.";Du Bosc de Montandré, Claude;isni:0000000121002759;;;1650;Sans Lieu;;32;True
Moreau2757_MAZ;Pièce (la) curieuse, ou les Sentiments des grands de ce royaume touchant la personne de Mazarin.;Du Bosc de Montandré, Claude;isni:0000000121002759;;;1650;Sans Lieu;;24;True
Moreau3515_MAZ;Résolution politique des deux principaux doutes qui occupent les esprits du temps, savoir est: Pourquoi est-ce que Mazarin a fait emprisonner messieurs les princes dans le temps de la minorité, et pourquoi est-ce qu'il s'opiniâtre à leur détention, en vue des désordres qui troublent l'État, pour procurer leur élargissement, dédiée à tous ceux qui voudront voir une apologie sans passion, une invective sans aigreur et un raisonnement sans obscurité.;Du Bosc de Montandré, Claude;isni:0000000121002759;;;1650;Sans Lieu;;30;True
Moreau4066_MAZ;Vrai (le) caractère du tyran, avec toutes les maximes du Mazarin contradictoirement opposées à celles de la politique, de la morale et du christia nisme,le tout vérifié par des exemples tirés de sa vie.;Du Bosc de Montandré, Claude;isni:0000000121002759;;;1650;Sans Lieu;;35;True
Moreau1107_MAZ;Discours d’État, où il est prouvé par un raisonnement invincible que la perte du Mazarin et la délivrance des princes sont absolument nécessaires pour calmer les troubles de la monarchie, et qu’à moins de cela, il faut se résoudre à vivre toujours ou dans la crainte ou dans les effets d’une guerre civile.;Du Bosc de Montandré, Claude;isni:0000000121002759;;;1650;Sans Lieu;;27;False
Moreau59_MAZ;Allarmes (les) de la Fronde et l’insensibilité des Parisiens sur les approches du cardinal Mazarin, où les frondeurs et bons François pourront voir qu’ils ont plus sujet de craindre que si l’archiduc s'avançoit avec une armée de cinquante mille hommes, et que Paris ne sauroit le recevoir qu'avec autant de danger que d’ignominie après l’affront que ce ministre a reçu dans l’entreprise de Bordeaux , et le dessein qu’il a de se faire gouverneur de Provence;Du Bosc de Montandré, Claude;isni:0000000121002759;;;1650;Sans Lieu;;24;False
Moreau3985_MAZ;Vérité (la) dans sa naïveté, ou Discours véritable sur la vie du prince de Condé, avec ses justes plaintes au Parlement.;Condé, Louis de Bourbon;isni:0000000121209573;;;1650;Sans Lieu;;20;False
Moreau2974_GALL;Le ramage de l'oyseau mis en cage, en vers burlesque.;Condé, prince de, Louis de Bourbon;isni:0000000121209573;;;1650;Sans Lieu;;11;True
Moreau521_GBOOKS;Avis important et nécessaire à monsieur de Beaufort et à monsieur le coadjuteur.;de Gondi de Retz, Jean-François Paul;isni:0000000121441815;;;1650;Sans Lieu;;20;True
Moreau3922_GBOOKS;Véritable (le) avis donné à monsieur de Beaufort et monsieur le Coadjuteur, reveu, corrigé et augmenté.;Gondi de Retz, Jean-François Paul de;isni:0000000121441815;;;1650;Sans Lieu;;20;True
Moreau343_GBOOKS;Arrêt du parlement de Provence sur les nouveaux troubles arrivés dans la ville de Marseille.;;isni:0000000121732655;;;1650;Sans Lieu;;3;True
Moreau1235_GALL;Entretien de Fanchon, Toinon et Nichon, sur l’arrivée de leurs galants, pièce morale, par le sieur Baugion.;Baugion;;;;1650;Sans Lieu;;14;True
Moreau2397_MAZ;Manifeste, ou Notable discours que dom F. de S. (de Sylves ), ci-devant ministre d 'État du roi catholique, a fait à tous les peuples d 'Espagne, et particulièrement à ceux qui gouvernent actuellement les affaires de cette monarchie, touchant l' élection du souverain qu 'ils doivent avoir après la mort de leur roi, traduit de l'espagnol en françois.;Silves, F. de;;;;1650;Sans Lieu;;16;True
Moreau3121_GBOOKS;Relation de ce qui s'est passé au combat de Blanquefort, et la reprise de l'île Saint-Georges par les troupes des Bordelois, avec l'arrêt donné par le Parlement contre le duc d'Épernon, le chevalier de La Valette, son frère, et leurs adhérents.;;;;;1650;Sans Lieu;;8;True
